disp_id,client_id,account_id,type,birth_number,client_district_id,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,district_id,frequency,date
956,956,798,OWNER,661021,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960422
975,975,812,OWNER,595712,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960830
996,996,828,OWNER,805626,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970212
1014,1014,841,OWNER,310208,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931104
1023,1023,849,OWNER,381228,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960101
1027,1027,853,OWNER,406104,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960320
1028,1028,853,DISPONENT,341002,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960320
1029,1029,854,OWNER,545316,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,62,monthly issuance,930921
1030,1030,855,OWNER,471011,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940328
1032,1032,857,OWNER,386030,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,77,monthly issuance,930916
1033,1033,857,DISPONENT,371014,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,77,monthly issuance,930916
1037,1037,860,OWNER,656101,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930319
1040,1040,863,OWNER,600617,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,71,monthly issuance,930516
1046,1046,868,OWNER,750824,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970526
1049,1049,871,OWNER,421111,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960902
1056,1056,877,OWNER,630619,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960529
1064,1064,883,OWNER,515203,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931217
1066,1066,885,OWNER,401018,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930625
1067,1067,886,OWNER,520514,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930623
1089,1089,904,OWNER,391209,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940320
1096,1096,910,OWNER,265303,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970203
1097,1097,910,DISPONENT,300902,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970203
1103,1103,916,OWNER,510818,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960813
1104,1104,916,DISPONENT,555209,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960813
1137,1137,943,OWNER,775305,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930203
1156,1156,959,OWNER,336111,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960223
1158,1158,961,OWNER,545821,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,971018
1175,1175,975,OWNER,251025,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961019
1176,1176,975,DISPONENT,185831,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961019
1178,1178,977,OWNER,716004,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930426
1179,1179,978,OWNER,306005,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,73,monthly issuance,930818
1181,1181,980,OWNER,391112,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961211
1211,1211,1007,OWNER,780714,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960628
1213,1213,1009,OWNER,660428,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,950801
1219,1219,1015,OWNER,440731,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970614
1244,1244,1037,OWNER,640502,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970218
1251,1251,1043,OWNER,590530,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970813
1252,1252,1043,DISPONENT,535819,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970813
1255,1255,1046,OWNER,665807,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950414
1269,1269,1056,OWNER,486231,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,961228
1275,1275,1062,OWNER,516010,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,6,monthly issuance,930711
1291,1291,1076,OWNER,645418,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,941030
1293,1293,1078,OWNER,270129,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960712
1294,1294,1078,DISPONENT,305529,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960712
1309,1309,1091,OWNER,750617,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,16,monthly issuance,930909
1335,1335,1114,OWNER,615125,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,6,weekly issuance,931113
1336,1336,1114,DISPONENT,621104,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,6,weekly issuance,931113
1343,1343,1120,OWNER,395816,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931005
1344,1344,1120,DISPONENT,350218,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931005
1350,1350,1125,OWNER,590428,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,971121
1351,1351,1125,DISPONENT,515924,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,971121
1356,1356,1130,OWNER,320918,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970511
1359,1359,1132,OWNER,515904,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,930203
1360,1360,1132,DISPONENT,460819,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,930203
1361,1361,1133,OWNER,225929,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931101
1362,1362,1133,DISPONENT,290103,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931101
1364,1364,1135,OWNER,331228,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950717
1365,1365,1135,DISPONENT,385223,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950717
1387,1387,1153,OWNER,775222,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,35,monthly issuance,931229
1440,1440,1194,OWNER,780117,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940415
1470,1470,1218,OWNER,420504,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961212
1471,1471,1218,DISPONENT,385915,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961212
1472,1472,1219,OWNER,675910,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960608
1473,1473,1220,OWNER,316206,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950715
1479,1479,1226,OWNER,560622,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961023
1483,1483,1230,OWNER,515510,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970503
1484,1484,1230,DISPONENT,520618,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970503
1493,1493,1238,OWNER,221229,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,951029
1494,1494,1238,DISPONENT,155322,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,951029
1495,1495,1239,OWNER,315210,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930410
1496,1496,1240,OWNER,425608,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970911
1500,1500,1243,OWNER,811212,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960107
1525,1525,1264,OWNER,430309,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970216
1526,1526,1264,DISPONENT,355315,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970216
1561,1561,1291,OWNER,235916,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940704
1562,1562,1291,DISPONENT,190814,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940704
1572,1572,1299,OWNER,636212,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930621
1580,1580,1306,OWNER,685618,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950322
1583,1583,1309,OWNER,725108,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950415
1584,1584,1310,OWNER,625129,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960222
1639,1639,1352,OWNER,595501,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940923
1642,1642,1355,OWNER,596010,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970816
1650,1650,1362,OWNER,530329,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961219
1659,1659,1371,OWNER,376215,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940427
1660,1660,1372,OWNER,826211,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930316
1666,1666,1377,OWNER,410831,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960925
1667,1667,1377,DISPONENT,405813,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960925
1686,1686,1393,OWNER,476108,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961124
1687,1687,1393,DISPONENT,470227,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961124
1689,1689,1395,OWNER,361204,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,951121
1696,1696,1401,OWNER,235321,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930812
1742,1742,1435,OWNER,540606,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961201
1756,1756,1448,OWNER,360708,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,951007
1757,1757,1448,DISPONENT,375930,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,951007
1783,1783,1471,OWNER,466005,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960721
1788,1788,1475,OWNER,500323,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,930614
1790,1790,1477,OWNER,530528,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930208
1811,1811,1494,OWNER,390329,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,971008
1821,1821,1502,OWNER,410424,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961002
1823,1823,1504,OWNER,785807,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960826
1832,1832,1512,OWNER,665731,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940108
1853,1853,1529,OWNER,650818,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960428
1860,1860,1534,OWNER,646031,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930524
1867,1867,1540,OWNER,445924,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950329
1869,1869,1542,OWNER,335214,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960425
1870,1870,1542,DISPONENT,350429,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960425
1871,1871,1543,OWNER,805220,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960414
1874,1874,1545,OWNER,461020,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930308
1876,1876,1547,OWNER,510701,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,72,monthly issuance,930914
1880,1880,1550,OWNER,740808,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960415
1894,1894,1562,OWNER,476105,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950830
1903,1903,1570,OWNER,395830,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940312
1921,1921,1586,OWNER,466026,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961003
1922,1922,1586,DISPONENT,490403,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961003
1923,1923,1587,OWNER,585507,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961211
1939,1939,1600,OWNER,250814,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960913
1940,1940,1600,DISPONENT,235122,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960913
1956,1956,1613,OWNER,255709,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950913
1959,1959,1615,OWNER,201226,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,971020
1967,1967,1623,OWNER,636115,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960204
1968,1968,1623,DISPONENT,600813,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960204
1970,1970,1625,OWNER,476105,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950117
1972,1972,1627,OWNER,465429,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940120
1984,1984,1637,OWNER,260829,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930108
1993,1993,1644,OWNER,750621,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930509
1994,1994,1644,DISPONENT,675706,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930509
1996,1996,1646,OWNER,370320,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,960527
1997,1997,1647,OWNER,776109,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970709
2004,2004,1653,OWNER,745203,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940919
2013,2013,1660,OWNER,405710,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950922
2015,2015,1662,OWNER,686115,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970811
2032,2032,1674,OWNER,430321,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950915
2033,2033,1674,DISPONENT,375702,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950915
2038,2038,1678,OWNER,805329,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930222
2056,2056,1693,OWNER,781209,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,issuance after transaction,970429
2066,2066,1701,OWNER,721027,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930810
2071,2071,1706,OWNER,731219,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,950105
2084,2084,1719,OWNER,295216,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930906
2085,2085,1719,DISPONENT,281128,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930906
2099,2099,1730,OWNER,180116,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930109
2118,2118,1746,OWNER,701112,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970311
2122,2122,1750,OWNER,705717,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930126
2161,2161,1784,OWNER,205306,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,59,monthly issuance,930508
2162,2162,1784,DISPONENT,130912,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,59,monthly issuance,930508
2167,2167,1788,OWNER,811213,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940104
2171,2171,1791,OWNER,581128,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960203
2192,2192,1809,OWNER,565412,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,931112
2193,2193,1809,DISPONENT,520726,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,931112
2216,2216,1828,OWNER,725704,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940928
2217,2217,1828,DISPONENT,740220,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940928
2222,2222,1831,OWNER,345803,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930921
2242,2242,1848,OWNER,765605,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940804
2243,2243,1848,DISPONENT,800704,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940804
2263,2263,1865,OWNER,340817,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940504
2267,2267,1869,OWNER,665410,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960614
2277,2277,1876,OWNER,790325,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970920
2283,2283,1882,OWNER,610809,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,931221
2293,2293,1890,OWNER,691122,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,weekly issuance,970720
2316,2316,1906,OWNER,700325,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,960801
2317,2317,1907,OWNER,760222,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970325
2343,2343,1929,OWNER,590318,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,970706
2354,2354,1938,OWNER,671221,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,940625
2391,2391,1966,OWNER,420124,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,27,monthly issuance,930212
2403,2403,1978,OWNER,635125,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,57,weekly issuance,930611
2418,2418,1990,OWNER,536227,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930609
2419,2419,1991,OWNER,545623,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,961116
2428,2428,1998,OWNER,465627,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,monthly issuance,930617
